16,10,7,7
16,10,7,7
16,14,7,7
16,34,7,7
16,10,7,7
16,10,7,7
16,10,7,7
16,4,7,7
16,10,7,7
16,10,7,7
16,28,7,7
16,7,7,7
16,10,7,7
16,7,7,7
16,10,7,7
16,10,7,7
16,10,7,7
16,14,7,7
16,22,12,7
16,14,12,7
16,50,12,7
16,10,12,7
16,10,12,7
16,7,12,7
16,10,12,7
16,7,12,7
16,10,12,7
16,10,12,7
16,10,12,7
16,10,12,7
16,10,13,7
16,50,13,7
16,38,13,7
16,43,13,7
16,10,14,7
16,14,15,7
16,11,15,7
16,10,15,7
16,10,15,7
16,10,15,7
16,10,15,7
16,43,15,7
16,43,15,7
16,50,15,7
16,10,15,7
16,10,15,7
16,50,15,7
16,50,15,7
16,14,15,7
16,14,15,7
16,14,15,7
16,14,23,7
16,43,23,7
16,14,23,7
16,8,23,7
16,14,23,7
16,14,23,7
16,14,23,7
16,14,0,8
16,14,0,8
16,14,0,8
16,14,0,8
16,50,0,8
16,10,4,8
16,14,4,8
16,14,5,8
16,14,5,8
16,14,7,8
16,38,7,8
16,7,7,8
16,7,7,8
16,10,7,8
16,10,7,8
16,10,7,8
16,12,7,8
16,10,7,8
16,50,7,8
16,13,7,8
16,14,7,8
16,11,7,8
16,5,7,8
16,5,7,8
16,1,7,8
16,5,7,8
16,13,7,8
16,5,7,8
16,35,7,8
16,1,7,8
16,50,7,8
16,14,7,8
16,14,8,8
16,14,8,8
16,14,8,8
16,14,8,8
16,50,8,8
16,14,8,8
16,10,8,8
16,10,8,8
16,50,18,8
16,14,18,8
16,10,18,8
16,10,18,8
16,14,18,8
16,14,18,8
16,14,18,8
16,5,18,8
59,26,0,1
59,15,0,1
59,15,1,1
59,15,3,1
59,15,3,1
59,33,3,1
59,15,3,1
59,15,3,1
59,15,3,1
59,15,3,1
59,15,4,1
59,11,4,1
59,33,4,1
59,15,4,1
59,11,5,1
59,15,5,1
59,15,5,1
59,15,5,1
59,15,6,1
59,15,6,1
59,15,6,1
59,15,6,1
59,15,6,1
59,15,6,1
59,15,6,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,7,1
59,15,8,1
59,15,8,1
59,15,8,1
59,15,8,1
59,15,8,1
59,15,8,1
59,15,8,1
59,15,9,1
59,15,9,1
59,15,9,1
59,15,9,1
59,15,9,1
59,15,10,1
59,15,10,1
59,15,10,1
59,15,10,1
59,15,11,1
59,15,11,1
59,15,11,1
59,15,11,1
59,15,18,1
59,15,18,1
59,15,18,1
59,15,18,1
59,15,18,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,20,1
59,15,21,1
59,15,21,1
59,15,21,1
59,15,21,1
59,15,21,1
59,15,22,1
59,17,23,1
59,15,0,2
59,17,0,2
59,15,0,2
59,15,0,2
59,15,0,2
59,15,0,2
59,15,0,2
59,15,0,2
59,15,0,2
59,15,1,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,2,2
59,15,3,2
59,15,4,2
59,15,4,2
59,15,4,2
59,15,4,2
59,15,4,2
59,15,4,2
59,15,5,2
59,15,5,2
59,15,5,2
59,15,5,2
59,15,6,2
59,15,6,2
59,15,6,2
59,15,7,2
59,15,7,2
59,15,7,2
59,15,8,2
59,15,8,2
59,15,8,2
59,15,8,2
59,15,8,2
59,15,8,2
59,15,8,2
59,15,9,2
59,15,9,2
59,15,9,2
59,15,9,2
59,15,9,2
59,15,10,2
59,15,10,2
59,15,10,2
59,15,10,2
59,15,10,2
59,15,16,2
59,15,16,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,17,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,19,2
59,15,20,2
59,15,20,2
59,15,20,2
59,15,21,2
59,15,21,2
59,15,21,2
59,15,22,2
59,15,23,2
59,15,23,2
59,15,23,2
59,15,0,3
59,15,0,3
59,15,1,3
59,15,1,3
59,15,1,3
59,15,1,3
59,1,1,3
59,15,1,3
59,15,3,3
59,15,3,3
59,15,3,3
59,15,4,3
59,15,4,3
59,15,4,3
59,15,4,3
59,15,5,3
59,15,5,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,6,3
59,15,7,3
59,15,7,3
59,15,7,3
59,15,7,3
59,15,7,3
59,15,7,3
59,15,7,3
59,15,7,3
59,15,8,3
59,15,8,3
59,15,8,3
59,15,8,3
59,33,8,3
59,15,8,3
59,15,8,3
59,15,10,3
59,15,10,3
59,15,10,3
59,15,10,3
59,15,10,3
59,15,14,3
59,15,14,3
59,15,14,3
59,15,14,3
59,1,14,3
59,15,14,3
59,15,14,3
59,15,14,3
59,15,16,3
59,35,16,3
59,35,16,3
59,35,16,3
59,35,16,3
59,15,19,3
59,15,19,3
59,15,19,3
59,15,19,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,20,3
59,15,21,3
59,15,21,3
59,15,23,3
59,15,23,3
59,15,23,3
59,15,23,3
59,15,0,4
59,15,0,4
59,15,0,4
59,1,0,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,1,4
59,15,3,4
59,15,3,4
59,15,3,4
59,15,3,4
59,15,3,4
59,15,4,4
59,15,4,4
59,15,4,4
59,15,4,4
59,15,4,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,18,5,4
59,7,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,2,5,4
59,8,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,5,4
59,15,6,4
59,18,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,12,6,4
59,17,6,4
59,7,6,4
59,12,6,4
59,12,6,4
59,4,6,4
59,2,6,4
59,12,6,4
59,4,6,4
59,8,6,4
59,15,6,4
59,18,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,8,6,4
59,7,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,6,4
59,15,7,4
59,15,7,4
59,15,7,4
59,15,7,4
59,15,7,4
59,15,8,4
59,15,8,4
59,15,8,4
59,15,8,4
59,15,8,4
59,15,8,4
59,15,8,4
59,15,9,4
59,11,9,4
59,15,9,4
59,15,9,4
59,15,9,4
59,33,9,4
59,15,10,4
59,15,10,4
59,15,10,4
59,15,10,4
59,15,18,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,19,4
59,15,20,4
59,15,20,4
59,15,20,4
59,15,20,4
59,15,20,4
59,15,20,4
59,15,20,4
59,15,20,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,21,4
59,15,22,4
59,15,22,4
59,15,22,4
59,15,22,4
59,15,22,4
59,15,23,4
59,15,23,4
59,15,23,4
59,15,23,4
59,15,23,4
59,15,0,5
59,15,0,5
59,15,0,5
59,15,0,5
59,15,0,5
59,15,1,5
59,15,1,5
59,15,1,5
59,15,1,5
59,15,1,5
59,15,1,5
59,15,1,5
59,15,1,5
59,15,1,5
59,21,2,5
59,15,3,5
59,15,3,5
59,15,3,5
59,15,3,5
59,15,3,5
59,15,3,5
59,15,4,5
59,15,4,5
59,15,5,5
59,15,5,5
59,15,5,5
59,15,5,5
59,15,5,5
59,15,5,5
59,15,6,5
59,15,6,5
59,15,6,5
59,15,7,5
59,15,7,5
59,15,7,5
59,15,7,5
59,15,7,5
59,15,7,5
59,15,7,5
59,15,8,5
59,15,8,5
59,15,8,5
59,15,8,5
59,15,9,5
59,15,9,5
59,15,9,5
59,15,9,5
59,15,9,5
59,15,11,5
59,15,11,5
59,15,11,5
59,15,12,5
59,15,19,5
59,15,19,5
59,15,19,5
59,15,19,5
59,15,19,5
59,15,19,5
59,15,19,5
59,15,19,5
59,15,19,5
59,17,19,5
59,17,19,5
59,17,19,5
59,17,19,5
59,17,19,5
59,17,19,5
59,17,19,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,15,20,5
59,15,20,5
59,15,20,5
59,1,20,5
59,15,20,5
59,15,20,5
59,17,20,5
59,17,20,5
59,17,20,5
59,17,21,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,22,5
59,15,23,5
59,15,23,5
59,15,23,5
59,15,0,6
59,15,0,6
59,15,0,6
59,15,0,6
59,15,0,6
59,15,0,6
59,15,1,6
59,15,1,6
59,15,1,6
59,15,1,6
59,15,2,6
59,15,4,6
59,15,4,6
59,15,4,6
59,15,4,6
59,15,4,6
59,15,4,6
59,15,5,6
59,15,5,6
59,15,5,6
59,15,5,6
59,11,5,6
59,15,5,6
59,15,5,6
59,15,7,6
59,15,7,6
59,15,7,6
59,15,7,6
59,15,8,6
59,15,8,6
59,15,8,6
59,15,8,6
59,11,8,6
59,15,8,6
59,15,9,6
59,15,9,6
59,15,9,6
59,15,9,6
59,15,10,6
59,15,10,6
59,15,19,6
59,15,19,6
59,15,19,6
59,33,19,6
59,15,19,6
59,15,19,6
59,15,19,6
59,15,20,6
59,15,20,6
59,15,20,6
59,15,21,6
59,15,21,6
59,15,21,6
59,15,21,6
59,15,21,6
59,15,21,6
59,15,21,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,22,6
59,15,1,7
59,15,1,7
59,15,2,7
59,15,3,7
59,15,7,7
59,15,7,7
59,15,7,7
59,15,7,7
59,15,8,7
59,15,8,7
59,15,8,7
59,15,8,7
59,15,8,7
59,15,8,7
59,15,8,7
59,15,8,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,21,7
59,15,23,7
59,15,23,7
59,15,23,7
59,15,23,7
59,15,23,7
59,15,23,7
59,33,23,7
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,0,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,2,8
59,15,6,8
59,15,6,8
59,15,6,8
59,15,6,8
59,15,9,8
59,15,9,8
59,15,9,8
59,15,9,8
59,15,9,8
59,15,9,8
59,15,9,8
59,2,9,8
59,2,9,8
59,15,11,8
59,15,11,8
59,15,11,8
59,15,11,8
59,15,18,8
59,15,18,8
59,15,18,8
59,15,18,8
59,15,19,8
59,15,19,8
59,15,19,8
59,15,20,8
59,15,20,8
59,15,20,8
59,15,20,8
59,15,21,8
59,15,21,8
59,15,21,8
59,15,22,8
59,15,22,8
59,15,23,8
59,15,23,8
59,15,23,8
59,15,23,8
59,15,23,8
59,33,23,8
59,15,23,8
59,15,23,8
44,1,5,7
44,1,5,7
44,1,5,7
44,10,9,7
44,3,9,7
44,10,9,7
44,3,9,7
44,3,9,7
44,10,9,7
44,10,9,7
44,1,9,7
44,1,9,7
44,1,9,7
44,1,9,7
44,49,9,7
44,49,10,7
44,7,18,7
44,7,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,1,18,7
44,3,20,7
44,21,20,7
44,1,20,7
44,1,20,7
44,1,20,7
44,1,20,7
44,1,20,7
44,1,22,7
44,23,0,8
44,23,0,8
44,23,0,8
44,23,0,8
44,45,0,8
44,39,0,8
44,32,0,8
44,32,0,8
44,32,0,8
44,45,1,8
44,32,1,8
44,49,1,8
44,49,1,8
44,49,1,8
44,49,1,8
44,49,1,8
44,49,1,8
44,49,1,8
44,32,1,8
44,4,9,8
44,4,9,8
44,8,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,4,9,8
44,8,9,8
44,4,9,8
44,4,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,9,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,10,23,8
44,8,23,8
44,4,23,8
44,4,23,8
44,18,23,8
44,8,23,8
44,4,23,8
44,8,23,8
44,40,23,8
44,40,23,8
44,4,23,8
44,8,23,8
44,4,23,8
44,8,23,8
44,1,1,1
44,2,1,1
44,2,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,2,1,1
44,1,1,1
44,3,1,1
44,2,1,1
44,1,1,1
44,2,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,3,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,1,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,3,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,4,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,5,1
44,1,6,1
44,1,6,1
44,10,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,24,8,1
44,24,8,1
44,24,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,8,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,9,1
44,1,18,1
44,1,18,1
44,1,18,1
44,1,18,1
44,1,18,1
44,1,18,1
44,1,18,1
44,1,18,1
44,1,18,1
44,14,21,1
44,50,21,1
44,50,21,1
44,14,21,1
44,50,21,1
44,14,21,1
44,32,23,1
44,22,0,2
44,8,0,2
44,1,2,2
44,1,2,2
44,14,5,2
44,14,5,2
44,14,5,2
44,14,5,2
44,14,5,2
44,14,5,2
44,14,5,2
44,50,5,2
44,1,5,2
44,1,5,2
44,1,5,2
44,1,5,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,1,6,2
44,32,6,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,2,9,2
44,2,9,2
44,2,9,2
44,1,9,2
44,1,9,2
44,1,9,2
44,2,9,2
44,2,9,2
44,2,10,2
44,2,10,2
44,2,10,2
44,2,10,2
44,2,10,2
44,2,10,2
44,2,10,2
44,2,10,2
44,1,10,2
44,2,10,2
44,32,10,2
44,32,10,2
44,32,18,2
44,32,18,2
44,32,18,2
44,32,18,2
44,32,20,2
44,2,1,3
44,2,1,3
44,1,1,3
44,1,1,3
44,2,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,1,1,3
44,10,1,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,9,3
44,3,17,3
44,3,17,3
44,3,17,3
44,31,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,17,3
44,3,18,3
44,4,21,3
44,18,18,4
44,4,18,4
44,18,18,4
44,18,18,4
44,18,18,4
44,18,18,4
44,18,18,4
44,4,18,4
44,40,18,4
44,18,18,4
44,18,1,5
44,18,1,5
44,40,1,5
44,18,1,5
44,18,1,5
44,18,1,5
44,18,1,5
44,3,1,5
44,10,1,5
44,3,9,5
44,3,21,5
44,1,21,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,10,23,5
44,13,6,6
44,13,6,6
44,13,6,6
44,13,6,6
44,13,6,6
44,13,6,6
44,13,6,6
44,5,6,6
44,4,8,6
44,4,8,6
44,4,8,6
44,4,8,6
44,8,8,6
44,3,9,6
44,10,9,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,1,18,6
44,3,18,6
44,21,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,21,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,3,18,6
44,45,22,6
44,32,22,6
44,45,22,6
44,32,22,6
44,45,22,6
44,3,0,7
44,13,0,7
44,3,0,7
44,1,5,7
44,1,5,7
44,1,5,7
79,14,21,7
79,14,21,7
79,1,21,7
79,14,21,7
79,50,21,7
79,14,21,7
79,14,21,7
79,17,21,7
79,10,22,7
79,7,22,7
79,14,23,7
79,10,23,7
79,39,23,7
79,32,23,7
79,14,23,7
79,14,23,7
79,14,23,7
79,14,23,7
79,14,23,7
79,39,23,7
79,1,23,7
79,14,0,8
79,14,0,8
79,14,0,8
79,39,0,8
79,1,0,8
79,7,4,8
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,3,1,1
79,1,1,1
79,7,1,1
79,47,1,1
79,1,1,1
79,24,1,1
79,1,1,1
79,7,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,3,1,1
79,1,1,1
79,3,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,7,1,1
79,7,1,1
79,2,1,1
79,1,1,1
79,7,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,1,1,1
79,8,1,1
79,7,1,1
79,3,1,1
79,7,1,1
79,1,1,1
79,8,1,1
79,25,2,1
79,1,3,1
79,7,3,1
79,49,3,1
79,49,3,1
79,49,3,1
79,49,3,1
79,49,3,1
79,49,3,1
79,1,5,1
